COMID,Stream DOC
24296194,2.35886422
24296196,1.003188097
24296198,1.922453124
24296200,0.808184
24296202,1.885478411
24296206,2.062601041
24296208,1.656205594
24296210,1.46992114
24296212,1.616160765
24296214,0.781818182
24296216,2.742210074
24296218,2.290984197
24296220,2.640962125
24296224,1.205849837
24296226,2.444652251
24296228,3.433741935
24296230,3.070362784
24296232,1.162700911
24296234,1.744954409
24296236,1.386011511
24296238,2.131726959
24296240,2.15075573
24296242,1.490951565
24296244,1.751667769
24296248,2.623142128
24296250,1.16959542
24296252,1.607029054
24296254,0.781818182
24296258,0.781818182
24296260,2.290103484
24296264,2.308970155
24296266,0.781818182
24296268,1.552156205
24296270,1.58832444
24296272,1.587728173
24296274,0.781818182
24296276,1.622210673
24296278,1.531618513
24296280,1.304704701
24296282,1.353948488
24296284,1.664822978
24296286,1.336542069
24296288,1.5292641
24296290,1.633003506
24296292,0.781818182
24296294,0.781818182
24296296,1.787575383
24296298,2.316502723
24296300,0.781818182
24296302,2.191512248
24296304,1.015969037
24296306,0.781818182
24296308,3.110766369
24296310,1.582494316
24296312,1.630537217
24296314,2.099286079
24296316,2.61020175
24296318,0.781818182
24296320,1.535153145
24296322,2.695522762
24296324,1.065729389
24296326,1.686461027
24296328,1.616910306
24296330,1.728659887
24296332,0.879901016
24296334,0.781818182
24296336,2.502213355
24296338,1.406802519
24296340,0.781818182
24296342,2.15579873
24296344,0.879340832
24296346,1.641536423
24296348,2.470150082
24296350,2.998212315
24296352,1.596376134
24296354,2.207832356
24296356,0.781818182
24296358,1.598176062
24296360,0.781818182
24296362,1.402044715
24296366,1.289301256
24296368,2.077631999
24296372,1.100697976
24296374,1.62488403
24296376,1.377558747
24296378,2.15579873
24296380,0.781818182
24296382,1.461463775
24296384,1.292987129
24296386,0.781818182
24296392,1.656958145
24296394,0.781818182
24296396,1.642794905
24296398,1.681718529
24296400,1.415035353
24296402,1.561790063
24296408,0.781818182
24296412,0.781818182
24296414,1.447413203
24296416,1.459514993
24296418,1.172850847
24296420,0.781818182
24296422,1.869489821
24296424,1.693598035
24296426,1.460014443
24296428,2.566422391
24296430,1.471362021
24296432,0.781818182
24296434,1.652614816
24296436,2.196948128
24296438,1.466548133
24296440,1.695820978
24296442,0.781818182
24296444,1.461694007
24296446,1.775988082
24296448,1.587462676
24296452,1.868888363
24296454,0.887117988
24296456,2.696432088
24296458,0.781818182
24296460,0.847873033
24296462,1.960821042
24296464,1.444437362
24296466,2.023178771
24296468,0.781818182
24296470,1.5503241
24296472,0.781818182
24296474,0.781818182
24296476,0.781818182
24296478,1.792659268
24296480,0.781818182
24296484,3.198975202
24296486,1.466184352
24296488,3.302864768
24296490,1.724461962
24296492,1.530132558
24296494,3.234511307
24296496,0.781818182
24296498,1.696940402
24296500,1.573892243
24296502,1.529180524
24296504,2.361668019
24296506,1.480445028
24296508,1.381848924
24296510,1.623175005
24296512,2.055675052
24296516,3.172182406
24296520,1.639429954
24296522,1.269932209
24296526,1.368373971
24296530,0.781818182
24296532,1.973614282
24296534,0.781818182
24296536,2.310673135
24296538,0.781818182
24296540,2.313579565
24296542,2.306129467
24296544,2.410301598
24296546,3.216896237
24296548,1.872481269
24296550,2.380640627
24296552,2.401462467
24296554,2.447102778
24296556,2.211561728
24296558,0.781818182
24296560,1.092661869
24296562,0.965869952
24296564,3.435724447
24296566,1.532118543
24296568,2.15579873
24296570,2.226432256
24296572,1.640155033
24296574,3.050359018
24296576,1.471307495
24296578,1.483351885
24296580,1.169475436
24296582,2.964301318
24296584,1.493482639
24296586,1.735359639
24296588,3.126041867
24296590,1.555813972
24296592,2.221192778
24296594,1.187101531
24296596,1.540875007
24296598,2.920017866
24296600,2.729499806
24296602,3.781919327
24296604,1.741331483
24296606,0.781818182
24296608,1.619994833
24296610,2.750930145
24296612,4.166181059
24296614,1.858720974
24296616,1.066049413
24296618,2.253935536
24296620,1.799857423
24296622,2.703288856
24296624,3.732964094
24296626,1.501564989
24296628,0.781818182
24296630,1.861254866
24296632,3.686520105
24296634,2.06094472
24296636,0.998497565
24296638,2.066715395
24296640,2.23811565
24296644,0.985688861
24296646,1.642682766
24296648,1.278792606
24296650,1.693598035
24296652,2.379140424
24296654,1.393315591
24296656,2.236132445
24296658,3.241751281
24296660,3.439182157
24296662,1.213628492
24296664,1.678336741
24296666,2.202356682
24296668,1.603318916
24296670,1.460693598
24296672,3.894511607
24296674,3.301295032
24296676,1.722992095
24296678,1.914616922
24296680,2.105490591
24296682,1.920491616
24296684,1.749244112
24296686,0.781818182
24296688,1.684903794
24296690,0.969032675
24296692,3.026263013
24296694,0.937451214
24296696,1.388791042
24296698,1.070791857
24296700,1.002131293
24296702,1.588294678
24296704,1.643617233
24296706,1.280810515
24296708,1.226847267
24296712,1.619994833
24296714,1.158692299
24296716,1.611447726
24296718,2.177448322
24296720,2.101887408
24296722,1.567008835
24296730,1.27293075
24296734,2.62141746
24296736,2.003640852
24296740,0.781818182
24296742,0.781818182
24296746,1.124921652
24296748,1.07625409
24296750,1.727705294
24296752,1.105316127
24296754,1.341099482
24296756,1.363577232
24296758,3.023673444
24296762,2.057431608
24296764,1.661358518
24296766,2.041329007
24296768,2.93457013
24296770,1.713875106
24296772,1.207161418
24296776,1.231712663
24296778,3.841055427
24296780,2.999565884
24296782,1.099089975
24296784,1.146538552
24296786,1.398498669
24296788,2.15579873
24296794,1.041856934
24296796,1.460738926
24296798,1.210442011
24296800,1.221284976
24296802,1.472016457
24296804,1.26656979
24296806,0.781818182
24296808,1.983928324
24296810,0.781818182
24296812,0.781818182
24296814,1.308844386
24296816,1.56638045
24296818,1.452908816
24296820,0.822941138
24296822,1.136501256
24296824,0.781818182
24296826,1.589127834
24296828,2.583548084
24296830,1.26367694
24296832,0.781818182
24296834,1.407300599
24296836,1.226551821
24296838,3.846441854
24296840,1.484126917
24296842,0.838564244
24296844,1.560591023
24296846,1.528479054
24296848,1.587878534
24296850,1.656472804
24296852,0.781818182
24296854,0.781818182
24296856,1.458928401
24296858,2.742482454
24296860,1.728361261
24296862,1.711432172
24296864,0.781818182
24296866,0.781818182
24296868,0.781818182
24296870,1.571698578
24296872,0.781818182
24296874,1.651428885
24296876,1.567411859
24296878,1.402044715
24296880,2.647357938
24296882,1.949635709
24296884,1.507587478
24296886,1.789843062
24296888,0.781818182
24296890,1.115793825
24296892,0.781818182
24296894,1.509740365
24296896,0.856397436
24296900,1.740635204
24296902,1.286623176
24296904,1.486602622
24296908,1.125964285
24296912,1.331121486
24296914,0.781818182
24296916,0.928591318
24296918,0.781818182
24296920,0.781818182
24296922,0.781818182
24296924,2.775674754
24296926,1.615916784
24296928,0.781818182
24296930,0.799919843
24296932,0.781818182
24296934,1.475619993
24296936,1.107777896
24296938,0.781818182
24296944,1.283898598
24296946,1.031246563
24296948,1.06700957
24296950,1.526576096
24296952,2.400825434
24296954,1.848476477
24296956,0.781818182
24296958,1.653196182
24296962,2.849882016
24296964,1.361837522
24296970,3.144870856
24296972,2.520880009
24296976,0.781818182
24296982,1.489299971
24296988,1.871293229
24296990,1.20745029
24296992,0.781818182
24296994,1.855781224
24296996,1.570644425
24297000,2.615498945
24297008,1.141354548
24297010,0.781818182
24297014,3.274661278
24297018,1.29202459
24297020,1.316281007
24297024,1.345798994
24297030,0.781818182
24297032,1.575163526
24297034,2.887785695
24297036,0.781818182
24297040,2.385888072
24297042,1.559371294
24297046,1.324922885
24297048,0.781818182
24297050,3.121491217
24297054,1.536212432
24297056,3.326226491
24297058,0.781818182
24297060,1.972824173
24297064,1.436656745
24297066,0.781818182
24297068,2.353158947
24297070,0.989616392
24297074,1.458204825
24297076,1.481684618
24297078,1.007387699
24297080,1.671361876
24297082,1.59863018
24297084,1.334513319
24297086,2.511912492
24297092,1.532960659
24297094,1.398897888
24297098,1.429893246
24297102,2.653043433
24297106,1.619552939
24297108,1.259954827
24297114,1.506056994
24297118,2.08675761
24297120,1.450268812
24297126,2.363844275
24297128,1.513625285
24297130,2.014581444
24297132,1.398548545
24297134,1.550036724
24297136,1.525043528
24297138,2.481415007
24297142,1.557005414
24297144,2.767142236
24297146,0.952653167
24297150,1.097212228
24297154,0.869771725
24297156,1.903987116
24297158,2.123224763
24297160,1.03538917
24297164,1.319246386
24297166,1.206833488
24297168,1.607342052
24297170,1.78468483
24297174,2.127702413
24297176,2.153069058
24297178,1.601656928
24297180,2.521498381
24297182,1.58927354
24297184,0.913812492
24297186,1.173176502
24297190,1.707863349
24297192,1.623611047
24297194,2.041257122
24297196,3.325392534
24297200,0.781818182
24297202,2.112839
24297204,0.781818182
24297206,0.781818182
24297208,0.852954001
24297210,0.970298057
24297212,0.781818182
24297214,2.629813273
24297216,2.050373536
24297218,1.47640719
24297220,1.581404999
24297222,0.781818182
24297224,1.861695028
24297226,0.980039745
24297228,0.781818182
24297230,3.24320975
24297232,3.854001464
24297234,0.781818182
24297236,2.577856247
24297238,2.825776946
24297240,1.296341508
24297242,3.020313649
24297244,0.781818182
24297246,1.902457944
24297248,2.844961125
24297250,0.781818182
24297252,0.781818182
24297254,2.017885649
24297256,0.781818182
24297258,0.781818182
24297260,3.381578924
24297262,2.834827275
24297264,1.134974293
24297266,1.977469121
24297268,0.781818182
24297270,1.252654919
24297272,1.132337402
24297274,0.781818182
24297276,1.857223354
24297278,0.781818182
24297280,0.781818182
24297282,3.52194334
24297284,1.577155845
24297288,0.997545587
24297290,1.313166652
24297292,1.540096168
24297294,0.781818182
24297296,0.781818182
24297298,1.614720076
24297300,1.565603325
24297302,1.307772715
24297304,0.781818182
24297306,1.525809503
24297308,1.678049754
24297310,0.781818182
24297312,1.474129846
24297314,1.512923404
24297316,1.716291453
24297318,1.058372683
24297320,2.030383987
24297322,0.781818182
24297324,0.781818182
24297326,1.463164218
24297328,2.208268729
24297330,3.590058231
24297332,0.781818182
24297334,0.781818182
24297336,0.781818182
24297338,2.334404398
24297340,0.781818182
24297342,0.781818182
24297344,2.468259188
24297346,1.374541746
24297348,0.781818182
24297350,0.934298501
24297354,0.781818182
24297356,2.888370433
24297358,0.781818182
24297362,1.721909192
24297364,1.449883838
24297366,0.781818182
24297368,1.567411859
24297370,0.781818182
24297372,0.781818182
24297374,0.862891012
24297376,1.550277941
24297378,0.781818182
24297380,2.344109962
24297382,0.781818182
24297384,0.781818182
24297386,0.781818182
24297388,0.781818182
24297390,1.487819721
24297392,1.17122288
24297394,1.519369112
24297396,2.177832899
24297398,2.70649302
24297400,1.455314097
24297402,3.174448628
24297404,2.908026062
24297406,2.355522507
24297408,1.533117699
24297410,1.990975249
24297412,3.16335375
24297414,1.828739026
24297416,3.000637564
24297418,1.983656266
24297420,3.563590451
24297422,3.036769123
24297424,1.448111677
24297428,0.95101895
24297430,3.599639727
24297432,2.852924336
24297434,1.600494152
24297436,2.15579873
24297438,1.648799074
24297440,2.931261282
24297442,1.302051953
24297444,1.334150771
24297446,1.622655133
24297448,2.984061887
24297450,3.109504187
24297452,3.385397174
24297454,1.770932163
24297456,1.731679484
24297458,1.589127834
24297460,3.671361044
24297462,0.781818182
24297464,2.291511742
24297466,1.60737731
24297468,1.866845309
24297470,3.008931089
24297472,1.472016457
24297474,3.147999191
24297476,2.132963505
24297478,2.15579873
24297480,2.15579873
24297482,3.278680632
24297484,2.122131412
24297486,1.914616922
24297488,1.56967282
24297490,3.198685656
24297494,3.005289726
24297496,2.021129456
24297498,0.781818182
24297500,3.658281713
24297502,0.865480135
24297504,1.707863349
24297506,1.615156693
24297508,3.13389669
24297510,1.749392856
24297512,2.111884836
24297514,2.15579873
24297516,3.754849934
24297518,1.7671484
24297520,1.749392856
24297522,1.231495382
24297524,2.911514052
24297526,1.599219845
24297528,2.857295608
24297530,1.623545364
24297532,1.687588393
24297534,1.823951371
24297536,1.644554017
24297538,3.76080204
24297540,3.125439621
24297542,1.462914579
24297544,1.721909192
24297546,3.663262338
24297548,3.670419146
24297550,1.753205299
24297552,3.563349374
24297554,3.559035298
24297556,3.203417283
24297558,1.67545883
24297560,2.15579873
24297562,1.39575597
24297564,1.671361876
24297566,1.388514047
24297568,2.814165845
24297570,2.963293824
24297574,1.627211493
24297576,1.378421716
24297578,3.198308436
24297580,3.055741027
24297582,2.15579873
24297584,1.652135587
24297586,1.563808006
24297588,1.59554478
24297590,2.825407428
24297592,2.710312734
24297594,3.463785667
24297596,1.667823405
24297598,2.6522235
24297600,3.691126462
24297602,3.742642673
24297604,3.118075338
24297606,3.548869704
24297608,1.825515413
24297610,3.279752363
24297612,2.15579873
24297614,3.555373152
24297616,3.186174378
24297618,3.653391946
24297620,2.14760147
24297622,1.111673782
24297624,2.508504827
24297626,2.144088359
24297628,1.663829254
24297630,3.426854928
24297632,2.15579873
24297634,2.15579873
24297636,3.564821708
24297638,3.606460811
24297640,1.056774366
24297642,2.15579873
24297644,1.674429102
24297646,1.796403174
24297648,1.673614285
24297650,1.198970107
24297652,3.87155618
24297654,2.415078423
24297656,2.576522226
24297658,1.731679484
24297660,3.709089562
24297662,1.32147582
24297664,1.745680302
24297666,1.670346588
24297668,3.320501314
24297670,3.626939506
24297672,1.426918546
24297674,1.799857423
24297676,2.15579873
24297678,3.778260924
24297680,2.15579873
24297682,3.51870399
24297684,2.969135828
24297686,3.76202555
24297688,1.749392856
24297690,1.621766647
24297692,2.15579873
24297694,3.754310588
24297696,3.058690134
24297698,2.139989728
24297700,1.858720974
24297702,2.15579873
24297704,2.15579873
24297706,1.866629431
24297708,2.149650785
24297710,3.488125455
24297712,2.149650785
24297714,3.010834062
24297716,3.592372335
24297718,3.129234803
24297720,1.830401883
24297722,2.15579873
24297724,3.858025485
24297726,2.114226911
24297728,1.762821177
24297730,1.43372509
24297732,3.226175847
24297734,1.555417236
24297736,2.15579873
24297738,2.155213212
24297740,1.727972887
24297742,2.15579873
24297744,1.727705294
24297746,2.15579873
24297748,1.686148012
24297750,2.15579873
24297752,3.569875503
24297754,2.151407341
24297756,2.15579873
24297758,2.15579873
24297760,3.151862084
24297762,1.720512841
24297764,2.15579873
24297766,1.851638384
24297768,2.112470355
24297770,2.15579873
24297772,2.15579873
24297774,3.763533604
24297776,2.15579873
24297778,1.750147074
24297780,3.586899525
24297782,3.389559418
24297784,3.101266407
24297786,1.617331126
24297788,2.098710668
24297790,1.914616922
24297792,1.802232718
24297794,2.699006673
24297796,3.281316698
24297798,2.15579873
24297800,2.15579873
24297802,3.184522415
24297804,2.15579873
24297806,1.679794063
24297808,2.79275505
24297810,2.139989728
24297812,1.717525451
24297814,3.859749563
24297816,3.315725564
24297818,2.152285619
24297820,2.15579873
24297822,1.861254866
24297824,2.15579873
24297826,3.658281713
24297828,2.889926832
24297830,3.72417358
24297832,1.721909192
24297834,2.15579873
24297836,2.15579873
24297838,1.869489821
24297840,2.15579873
24297842,2.15579873
24297844,1.467640051
24297846,1.514003809
24297848,1.640568282
24297850,1.769661845
24297852,2.15579873
24297856,2.15579873
24297858,1.360807077
24297860,2.15579873
24297862,1.825515413
24297864,2.150529063
24297866,2.15579873
24297868,1.816552786
